"path","width","height","sha256","import_file","referencing_files","duplicate_hash_count","classification","proposed_canonical_id","migration_status","archive_status"
"res://assets/runtime/world/indicators/exploration_marker.png","64","64","81BE520E924793FE9E6535FCA8D41873D76C164D9C609BB57A2CF12C1B800669","res://assets/runtime/world/indicators/exploration_marker.png.import","assets/runtime/asset_manifest.json;scenes/world/landmarks/exploration_marker.tscn","1","CANONICAL","exploration_marker","STAGED","BLOCKED"
"res://assets/runtime/world/indicators/frontier_lock.png","64","64","1F6C5026FEA1AF89A1E6A950DD6B422EDF5CFD4F7AC2DEF00D0C75BF708B14C7","res://assets/runtime/world/indicators/frontier_lock.png.import","assets/runtime/asset_manifest.json;scenes/world/landmarks/frontier_gate.tscn","1","CANONICAL","frontier_lock","STAGED","BLOCKED"
"res://assets/runtime/world/indicators/gate_chevron.png","64","64","2AC58D708CD3E747A9DC38E074655C5F8AA72DE1F71B5A8DE1DFB4C3123808CA","res://assets/runtime/world/indicators/gate_chevron.png.import","assets/runtime/asset_manifest.json;scenes/world/camp/gate.tscn","1","CANONICAL","gate_chevron","STAGED","BLOCKED"
"res://assets/runtime/world/rocks.png","68","58","307A50C6EBFB210D0AEAFA131FE1D15AA0A0BCD67FEDDA1ABD951685D0790A51","res://assets/runtime/world/rocks.png.import","assets/runtime/asset_manifest.json","1","CANONICAL","rocks","STAGED","BLOCKED"
"res://assets/runtime/world/shrub.png","76","50","7BE767495BE26271008190F3CB7D8BB921D05B504D1E7250F98184BDBB2A299D","res://assets/runtime/world/shrub.png.import","assets/runtime/asset_manifest.json","1","CANONICAL","shrub","STAGED","BLOCKED"
"res://assets/runtime/world/stump.png","66","58","3C657CAAD605BB378ED37494EB52DEAC714D0BC21E7439DC7995EB9526425552","res://assets/runtime/world/stump.png.import","assets/runtime/asset_manifest.json","1","CANONICAL","stump","STAGED","BLOCKED"
"res://assets/runtime/world/town_gate.png","128","80","EB91A1DC52A5540ED401C9D972CFC584B1214C880AE3E29890A80B0E6E0566B1","res://assets/runtime/world/town_gate.png.import","assets/runtime/asset_manifest.json;scenes/world/camp/gate.tscn;scenes/world/landmarks/frontier_gate.tscn;tools/build_authored_world_scenes.gd","1","CANONICAL","town_gate","STAGED","BLOCKED"
"res://assets/runtime/world/tree_0.png","88","120","27159643033832B8BC7592A8A7885A00A825F4FA053919648F25E55FF41AEA4D","res://assets/runtime/world/tree_0.png.import","assets/runtime/asset_manifest.json","1","CANONICAL","tree_0","STAGED","BLOCKED"
"res://assets/runtime/world/tree_1.png","94","122","9104C605CB6F6CEAB8277E9117DD8BA87D211EA1A7372F076C11C710E644D981","res://assets/runtime/world/tree_1.png.import","assets/runtime/asset_manifest.json","1","CANONICAL","tree_1","STAGED","BLOCKED"
"res://assets/runtime/world/tree_2.png","86","118","00334A42C9D3E3728ACBF0D3D33207BA426E776C4E198C410FD94828A91B3758","res://assets/runtime/world/tree_2.png.import","assets/runtime/asset_manifest.json","1","CANONICAL","tree_2","STAGED","BLOCKED"
"res://assets/runtime/world/wall_pole.png","16","64","C9022F3EF4D52425BF30EAF4B24C0070FBFCC8337257E360847DAFB4FC04A98A","res://assets/runtime/world/wall_pole.png.import","assets/runtime/asset_manifest.json;tools/build_authored_world_scenes.gd;scenes/world/camp/palisade_segment.tscn","1","CANONICAL","wall_pole","STAGED","BLOCKED"
